name,id,url,abstract
Karl Berggren,arXiv:1608.08616,https://arxiv.org/abs/1608.08616,"Abstract:  We report a self-aligned, monolithic electron interferometer, consisting of
two 45 nm thick silicon layers separated by 20 $\mu$m. This interferometer was
fabricated from a single crystal silicon cantilever on a transmission electron
microscope grid by gallium focused ion-beam milling. Using this interferometer,
we demonstrate beam path-separation, and obtain interference fringes in a
Mach-Zehnder geometry, in an unmodified 200 kV transmission electron
microscope. The fringes have a period of 0.32 nm, which corresponds to the
$\left[\bar{1}\bar{1}1\right]$ lattice planes of silicon, and a maximum
contrast of 15 %. This design can potentially be scaled to millimeter-scale,
and used in electron holography. It can also be applied to perform fundamental
physics experiments, such as interaction-free measurement with electrons."
Karl Berggren,arXiv:1607.06713,https://arxiv.org/abs/1607.06713,"Abstract:  Detection jitter quantifies variance introduced by the detector in the
determination of photon arrival time. It is a crucial performance parameter for
systems using superconducting nanowire single photon detectors (SNSPDs). In
this work, we have demonstrated that the detection timing jitter is limited in
part by the spatial variation of photon detection events along the length of
the wire. This distribution causes the generated electrical pulses to arrive at
the readout at varied times. We define this jitter source as geometric jitter
since it is related to the length and area of the SNSPD. To characterize the
geometric jitter, we have constructed a novel differential cryogenic readout
with less than 7 ps of electronic jitter that can amplify the pulses generated
from the two ends of an SNSPD. By differencing the measured arrival times of
the two electrical pulses, we were able to partially cancel out the difference
of the propagation times and thus reduce the uncertainty of the photon arrival
time. Our experimental data indicates that the variation of the differential
propagation time was a few ps for a 3 {\mu}m x 3 {\mu}m device while it
increased up to 50 ps for a 20 {\mu}m x 20 {\mu}m device. In a 20 {\mu}m x 20
{\mu}m large SNSPD, we achieved a 20% reduction in the overall detection timing
jitter for detecting telecom-wavelength photons by using the differential
cryogenic readout. The geometric jitter hypothesis was further confirmed by
studying jitter in devices that consisted of long wires with 1-{\mu}m-long
narrowed regions used for sensing photons."
Karl Berggren,arXiv:1606.01395,https://arxiv.org/abs/1606.01395,"Abstract:  We describe a superconducting three-terminal device that uses a simple
geometric effect known as current crowding to sense the flow of current and
actuate a readout signal. The device consists of a ""Y""-shaped current combiner,
with two currents (sense and bias) entering through the top arms of the ""Y"",
intersecting, and then exiting through the bottom leg of the ""Y""'. This
geometry--mixing two inputs at a sharp intersection point--takes its
inspiration from Y-shaped combiners in fluid flow systems, where variations in
the input pressures can produce at turbulence and mixing at the intersection.
When current is added to or removed from one of the arms (the sense arm), the
superconducting critical current in the other arm (the bias arm) is modulated.
The current in the sense arm can thus be determined by measuring the critical
current of the bias arm. The dependence of the bias critical current on the
sense current is possible because current crowding causes the sense current to
interact locally with the bias arm. Measurement of the critical current in the
bias arm does not break the superconducting state of the sense arm or of the
bottom leg, and thus the signal to be sensed is fully restored after the
measurement process. This device thus has potential for broad applicability
across superconducting technologies and materials."
Karl Berggren,arXiv:1605.08693,https://arxiv.org/abs/1605.08693,"Abstract:  Detecting spatial and temporal information of individual photons by using
single-photon-detector (SPD) arrays is critical to applications in
spectroscopy, communication, biological imaging, astronomical observation, and
quantum-information processing. Among the current SPDs1,detectors based on
superconducting nanowires have outstanding performance2, but are limited in
their ability to be integrated into large scale arrays due to the engineering
difficulty of high-bandwidth cryogenic electronic readout3-8. Here, we address
this problem by demonstrating a scalable single-photon imager using a single
continuous photon-sensitive superconducting nanowire microwave-plasmon
transmission line. By appropriately designing the nanowire's local
electromagnetic environment so that the nanowire guides microwave plasmons, the
propagating voltages signals generated by a photon-detection event were slowed
down to ~ 2% of the speed of light. As a result, the time difference between
arrivals of the signals at the two ends of the nanowire naturally encoded the
position and time of absorption of the photon. Thus, with only two readout
lines, we demonstrated that a 19.7-mm-long nanowire meandered across an area of
286 {\mu}m * 193 {\mu}m was capable of resolving ~590 effective pixels while
simultaneously recording the arrival times of photons with a temporal
resolution of 50 ps. The nanowire imager presents a scalable approach to
realizing high-resolution photon imaging in time and space."
Karl Berggren,arXiv:1602.06895,https://arxiv.org/abs/1602.06895,"Abstract:  We study the microwave impedance of extremely high aspect ratio (length/width
~ 5,000) superconducting niobium nitride nanowires. The nanowires are
fabricated in a compact meander geometry that is in series with the center
conductor of a 50 ohm coplanar waveguide transmission line. The transmission
coefficient of the sample is measured up to 20 GHz. At high frequency, a peak
in the transmission coefficient is seen. Numerical simulations show that this
is a half-wave resonance along the length of the nanowire, where the nanowire
acts as a high impedance, slow wave transmission line. This resonance sets the
upper frequency limit for these nanowires as inductive elements. Fitting
simulations to the measured resonance enables a precise determination of the
nanowire's complex sheet impedance at the resonance frequency. The real part is
a measure of dissipation, while the imaginary part is dominated by kinetic
inductance. We characterize the dependence of the sheet resistance and sheet
inductance on both temperature and current and compare the results to recent
theoretical predictions for disordered superconductors. These results can aid
in the understanding of high frequency devices based on superconducting
nanowires. They may also lead to the development of novel superconducting
devices such as ultra-compact resonators and slow-wave structures."
Karl Berggren,arXiv:1511.05786,https://arxiv.org/abs/1511.05786,"Abstract:  This paper describes the construction of a cryostat and an optical system
with a free-space coupling efficiency of 56.5% +/- 3.4% to a superconducting
nanowire single-photon detector (SNSPD) for infrared quantum communication and
spectrum analysis. A 1K pot decreases the base temperature to T = 1.7 K from
the 2.9 K reached by the cold head cooled by a pulse-tube cryocooler. The
minimum spot size coupled to the detector chip was 6.6 +/- 0.11 {\mu}m starting
from a fiber source at wavelength, {\lambda} = 1.55 {\mu}m. We demonstrated
efficient photon counting on a detector with an 8 x 7.3 {\mu}m^2 area. We
measured a dark count rate of 95 +/- 3.35 kcps and a system detection
efficiency of 1.64% +/- 0.13%. We explain the key steps that are required to
further improve the coupling efficiency."
Karl Berggren,arXiv:1510.05946,https://arxiv.org/abs/1510.05946,"Abstract:  One of the astounding consequences of quantum mechanics is that it allows the
detection of a target using an incident probe, with only a low probability of
interaction of the probe and the target. This 'quantum weirdness' could be
applied in the field of electron microscopy to generate images of
beam-sensitive specimens with substantially reduced damage to the specimen. A
reduction of beam-induced damage to specimens is especially of great importance
if it can enable imaging of biological specimens with atomic resolution.
Following a recent suggestion that interaction-free measurements are possible
with electrons, we now analyze the difficulties of actually building an atomic
resolution interaction-free electron microscope, or ""quantum electron
microscope"". A quantum electron microscope would require a number of unique
components not found in conventional transmission electron microscopes. These
components include a coherent electron-beam splitter or two-state-coupler, and
a resonator structure to allow each electron to interrogate the specimen
multiple times, thus supporting high success probabilities for interaction-free
detection of the specimen. Different system designs are presented here, which
are based on four different choices of two-state-couplers: a thin crystal, a
grating mirror, a standing light wave and an electro-dynamical pseudopotential.
Challenges for the detailed electron optical design are identified as future
directions for development. While it is concluded that it should be possible to
build an atomic resolution quantum electron microscope, we have also identified
a number of hurdles to the development of such a microscope and further
theoretical investigations that will be required to enable a complete
interpretation of the images produced by such a microscope."
Karl Berggren,arXiv:1508.01877,https://arxiv.org/abs/1508.01877,"Abstract:  Methods for patterning biomolecules on a substrate at the single molecule
level have been studied as a route to sensors with single-molecular sensitivity
or as a way to probe biological phenomena at the single-molecule level.
However, the arrangement and orientation of single biomolecules on substrates
has been less investigated. Here, we examined the arrangement and orientation
of two rod-like coiled-coil proteins, cortexillin and tropomyosin, around
patterned gold nanostructures. The high aspect ratio of the coiled coils made
it possible to study their orientations and to pursue a strategy of protein
orientation via two-point attachment. The proteins were anchored to the
surfaces using thiol groups, and the number of cysteine residues in tropomyosin
was varied to test how this variation affected the structure and arrangement of
the surface-attached proteins. Molecular dynamics studies were used to
interpret the observed positional distributions. Based on initial studies of
protein attachment to gold post structures, two 31-nm-long tropomyosin
molecules were aligned between the two sidewalls of a trench with a width of 68
nm. Because the approach presented in this study uses one of twenty natural
amino acids, this method provides a convenient way to pattern biomolecules on
substrates using standard chemistry."
Karl Berggren,arXiv:1503.07135,https://arxiv.org/abs/1503.07135,"Abstract:  We present an optical setup that can be used to characterize the thicknesses
of thin NbN films to screen samples for fabrication and to better model the
performance of the resulting superconducting nanowire single photon detectors.
The infrared transmissometer reported here is easy to use, gives results within
minutes and is non-destructive. Thus, the thickness measurement can be easily
integrated into the workflow of deposition and characterization. Comparison to
a similar visible-wavelength transmissometer is provided."
Karl Berggren,arXiv:1408.1124,https://arxiv.org/abs/1408.1124,"Abstract:  Superconducting nanowire avalanche single-photon detectors (SNAPs) with n
parallel nanowires are advantageous over single-nanowire detectors because
their output signal amplitude scales linearly with n. However, the SNAP
architecture has not been viably demonstrated for n > 4. To increase n for
larger signal amplification, we designed a multi-stage, successive-avalanche
architecture which used nanowires, connected via choke inductors in a
binary-tree layout. We demonstrated an avalanche detector with n = 8 parallel
nanowires and achieved eight-fold signal amplification, with a timing jitter of
54 ps."
Karl Berggren,arXiv:1407.5945,https://arxiv.org/abs/1407.5945,"Abstract:  Thin superconducting films form a unique platform for geometrically-confined,
strongly-interacting electrons. They allow an inherent competition between
disorder and superconductivity, which in turn enables the intriguing
superconducting-to-insulator transition and believed to facilitate the
comprehension of high-Tc superconductivity. Furthermore, understanding thin
film superconductivity is technologically essential e.g. for photo-detectors,
and quantum-computers. Consequently, the absence of an established universal
relationships between critical temperature ($T_c$), film thickness ($d$) and
sheet resistance ($R_s$) hinders both our understanding of the onset of the
superconductivity and the development of miniaturised superconducting devices.
We report that in thin films, superconductivity scales as $d^.$$T_c(R_s)$. We
demonstrated this scaling by analysing the data published over the past 46
years for different materials (and facilitated this database for further
analysis). Moreover, we experimentally confirmed the discovered scaling for NbN
films, quantified it with a power law, explored its possible origin and
demonstrated its usefulness for superconducting film-based devices."
Karl Berggren,arXiv:1405.4244,https://arxiv.org/abs/1405.4244,"Abstract:  Photonic integrated circuits (PICs) have emerged as a scalable platform for
complex quantum technologies using photonic and atomic systems. A central goal
has been to integrate photon-resolving detectors to reduce optical losses,
latency, and wiring complexity associated with off-chip detectors.
Superconducting nanowire single-photon detectors (SNSPDs) are particularly
attractive because of high detection efficiency, sub-50-ps timing jitter,
nanosecond-scale reset time, and sensitivity from the visible to the
mid-infrared spectrum. However, while single SNSPDs have been incorporated into
individual waveguides, the system efficiency of multiple SNSPDs in one photonic
circuit has been limited below 0.2% due to low device yield. Here we introduce
a micrometer-scale flip-chip process that enables scalable integration of
SNSPDs on a range of PICs. Ten low-jitter detectors were integrated on one PIC
with 100% device yield. With an average system efficiency beyond 10% for
multiple SNSPDs on one PIC, we demonstrate high-fidelity on-chip photon
correlation measurements of non-classical light."
Karl Berggren,arXiv:1403.6423,https://arxiv.org/abs/1403.6423,"Abstract:  In existing superconducting electronic systems, Josephson junctions play a
central role in processing and transmitting small-amplitude electrical signals.
However, Josephson-junction-based devices have a number of limitations
including: (1) sensitivity to magnetic fields, (2) limited gain, (3) inability
to drive large impedances, and (4) difficulty in controlling the junction
critical current (which depends sensitively on sub-Angstrom-scale thickness
variation of the tunneling barrier). Here we present a nanowire-based
superconducting electronic device, which we call the nanocryotron (nTron), that
does not rely on Josephson junctions and can be patterned from a single thin
film of superconducting material with conventional electron-beam lithography.
The nTron is a 3-terminal, T-shaped planar device with a gain of ~20 that is
capable of driving impedances of more than 100 k{\Omega}, and operates in
typical ambient magnetic fields at temperatures of 4.2K. The device uses a
localized, Joule-heated hotspot formed in the gate to modulate current flow in
a perpendicular superconducting channel. We have characterized the nTron,
matched it to a theoretical framework, and applied it both as a digital logic
element in a half-adder circuit, and as a digital amplifier for superconducting
nanowire single-photon detectors pulses. The nTron has immediate applications
in classical and quantum communications, photon sensing and astronomy, and its
performance characteristics make it compatible with existing superconducting
technologies. Furthermore, because the hotspot effect occurs in all known
superconductors, we expect the design to be extensible to other materials,
providing a path to digital logic, switching, and amplification in
high-temperature superconductors."
Karl Berggren,arXiv:1202.2835,https://arxiv.org/abs/1202.2835,"Abstract:  The optimal orientations are determined for polarized substrate side
illumination of three superconducting nanowire single-photon detector (SNSPD)
designs: (1) periodic niobium-nitride (NbN) stripes standing in air with
dimensions according to conventional SNSPDs, (2) same NbN patterns below
~quarter-wavelength hydrogensilsesquioxane-filled nano-cavity, (3) analogous
NbN patterns in HSQ nano-cavity closed by a thin gold reflector. Numerical
computation results have shown that the optical response and near-field
distribution vary significantly with polar-angle, fi, and these variations are
analogous across all azimuthal-angles, gamma, but are fundamentally different
in various device designs. Larger absorptance is available due to p-polarized
illumination of NbN patterns in P-structure configuration, while s-polarized
illumination results in higher absorptance in S-structure arrangement. As a
result of p-polarized illumination a global maximum appears on absorptance of
bare NbN pattern at polar angle corresponding to NbN-related ATIR; integration
with HSQ nano-cavity results in a global absorptance maximum at polar angle
corresponding to TIR at sapphire-air interface; while the highest absorptance
is observable at perpendicular incidence on P-structures aligned below gold
reflector covered HSQ nano-cavity. S-polarized light illumination results in a
global absorptance maximum at TIR on bare NbN patterns; the highest absorptance
is available below HSQ nano-cavity at polar angle corresponding to ATIR
phenomenon; while the benefit of gold reflector is large and polar angle
independent absorptance."
Karl Berggren,arXiv:1109.4881,https://arxiv.org/abs/1109.4881,"Abstract:  In this paper we calculate the critical currents in thin superconducting
strips with sharp right-angle turns, 180-degree turnarounds, and more
complicated geometries, where all the line widths are much smaller than the
Pearl length $\Lambda = 2 \lambda^2/d$. We define the critical current as the
current that reduces the Gibbs free-energy barrier to zero. We show that
current crowding, which occurs whenever the current rounds a sharp turn, tends
to reduce the critical current, but we also show that when the radius of
curvature is less than the coherence length this effect is partially
compensated by a radius-of-curvature effect. We propose several patterns with
rounded corners to avoid critical-current reduction due to current crowding.
These results are relevant to superconducting nanowire single-photon detectors,
where they suggest a means of improving the bias conditions and reducing dark
counts. These results also have relevance to normal-metal nanocircuits, as
these patterns can reduce the electrical resistance, electromigration, and hot
spots caused by nonuniform heating."
Karl Berggren,arXiv:1106.3591,https://arxiv.org/abs/1106.3591,"Abstract:  A novel finite-element method for calculating the illumination-dependence of
absorption in three-dimensional nanostructures is presented based on the RF
module of the COMSOL software package. This method is capable of numerically
determining the optical response and near-field distribution of sub-wavelength
periodic structures as a function of illumination orientations specified by
polar angle, fi, and azimuthal angle, gamma. The method was applied to
determine the illumination-angle-dependent absorptance in cavity-based
superconducting-nanowire single-photon detector (SNSPD) designs.
Niobium-nitride stripes based on dimensions of conventional SNSPDs and
integrated with ~ quarter-wavelength hydrogensilsesquioxane-filled nano-optical
cavities and covered by a thin gold film acting as a reflector were illuminated
from below by p-polarized light in this study. The numerical results were
compared to results from complementary transfer-matrix-method calculations on
composite layers made of analogous film-stacks. This comparison helped to
uncover the optical phenomena contributing to the appearance of extrema in the
optical response. This paper presents an approach to optimizing the absorptance
of different sensing and detecting devices via simultaneous numerical
optimization of the polar and azimuthal illumination angles."
Karl Berggren,arXiv:1012.3964,https://arxiv.org/abs/1012.3964,"Abstract:  We developed an electro thermal model of NbN superconducting nanowire
avalanche photodetectors (SNAPs) on sapphire substrates. SNAPs are single
photon detectors consisting of the parallel connection of N superconducting
nanowires. We extrapolated the physical constants of the model from
experimental data and we simulated the time evolution of the device resistance,
temperature and current by solving two coupled electrical and thermal
differential equations describing the nanowires. The predictions of the model
were in good quantitative agreement with the experimental results."
Karl Berggren,arXiv:1010.6108,https://arxiv.org/abs/1010.6108,"Abstract:  We fabricate superconducting ion traps with niobium and niobium nitride and
trap single 88Sr ions at cryogenic temperatures. The superconducting transition
is verified and characterized by measuring the resistance and critical current
using a 4-wire measurement on the trap structure, and observing change in the
rf reflection. The lowest observed heating rate is 2.1(3) quanta/sec at 800 kHz
at 6 K and shows no significant change across the superconducting transition,
suggesting that anomalous heating is primarily caused by noise sources on the
surface. This demonstration of superconducting ion traps opens up possibilities
for integrating trapped ions and molecular ions with superconducting devices."
Karl Berggren,arXiv:0812.4670,https://arxiv.org/abs/0812.4670,"Abstract:  Transitions in an artificial atom, driven non-adiabatically through an
energy-level avoided crossing, can be controlled by carefully engineering the
driving protocol. We have driven a superconducting persistent-current qubit
with a large-amplitude, radio-frequency field. By applying a bi-harmonic
waveform generated by a digital source, we demonstrate a mapping between the
amplitude and phase of the harmonics produced at the source and those received
by the device. This allows us to image the actual waveform at the device. This
information is used to engineer a desired time dependence, as confirmed by
detailed comparison with simulation."
Karl Berggren,arXiv:0812.0290,https://arxiv.org/abs/0812.0290,"Abstract:  We investigate the role of electrothermal feedback in the operation of
superconducting nanowire single-photon detectors (SNSPDs). It is found that the
desired mode of operation for SNSPDs is only achieved if this feedback is
unstable, which happens naturally through the slow electrical response
associated with their relatively large kinetic inductance. If this response is
sped up in an effort to increase the device count rate, the electrothermal
feedback becomes stable and results in an effect known as latching, where the
device is locked in a resistive state and can no longer detect photons. We
present a set of experiments which elucidate this effect, and a simple model
which quantitatively explains the results."
Karl Berggren,arXiv:0806.3194,https://arxiv.org/abs/0806.3194,"Abstract:  We measured the optical absorptance of superconducting nanowire single photon
detectors. We found that 200-nm-pitch, 50%-fill-factor devices had an average
absorptance of 21% for normally-incident front-illumination of
1.55-um-wavelength light polarized parallel to the nanowires, and only 10% for
perpendicularly-polarized light. We also measured devices with lower
fill-factors and narrower wires that were five times more sensitive to
parallel-polarized photons than perpendicular-polarized photons. We developed a
numerical model that predicts the absorptance of our structures. We also used
our measurements, coupled with measurements of device detection efficiencies,
to determine the probability of photon detection after an absorption event. We
found that, remarkably, absorbed parallel-polarized photons were more likely to
result in detection events than perpendicular-polarized photons, and we present
a hypothesis that qualitatively explains this result. Finally, we also
determined the enhancement of device detection efficiency and absorptance due
to the inclusion of an integrated optical cavity over a range of wavelengths
(700-1700 nm) on a number of devices, and found good agreement with our
numerical model."
Karl Berggren,arXiv:0805.2397,https://arxiv.org/abs/0805.2397,"Abstract:  A photon-number-resolving detector based on a four-element superconducting
nanowire single photon detector is demonstrated to have sub-30-ps resolution in
measuring the arrival time of individual photons. This detector can be used to
characterize the photon statistics of non-pulsed light sources and to mitigate
dead-time effects in high-speed photon counting applications. Furthermore, a
25% system detection efficiency at 1550 nm was demonstrated, making the
detector useful for both low-flux source characterization and high-speed
photon-counting and quantum communication applications. The design, fabrication
and testing of this detector are described, and a comparison between the
measured and theoretical performance is presented."
Karl Berggren,arXiv:0805.1552,https://arxiv.org/abs/0805.1552,"Abstract:  The energy-level structure of a quantum system plays a fundamental role in
determining its behavior and manifests itself in a discrete absorption and
emission spectrum. Conventionally, spectra are probed via frequency
spectroscopy whereby the frequency \nu of a harmonic driving field is varied to
fulfill the conditions \Delta E = h \nu, where the driving field is resonant
with the level separation \Delta E (h is Planck's constant). Although this
technique has been successfully employed in a variety of physical systems,
including natural and artificial atoms and molecules, its application is not
universally straightforward, and becomes extremely challenging for frequencies
in the range of 10's and 100's of gigahertz. Here we demonstrate an alternative
approach, whereby a harmonic driving field sweeps the atom through its
energy-level avoided crossings at a fixed frequency, surmounting many of the
limitations of the conventional approach. Spectroscopic information is obtained
from the amplitude dependence of the system response. The resulting
``spectroscopy diamonds'' contain interference patterns and population
inversion that serve as a fingerprint of the atom's spectrum. By analyzing
these features, we determine the energy spectrum of a manifold of states with
energies from 0.01 to 120 GHz \times h in a superconducting artificial atom,
using a driving frequency near 0.1 GHz. This approach provides a means to
manipulate and characterize systems over a broad bandwidth, using only a single
driving frequency that may be orders of magnitude smaller than the energy
scales being probed."
Karl Berggren,arXiv:0711.5021,https://arxiv.org/abs/0711.5021,"Abstract:  Novel optical phenomena, including electromagnetically induced transparency,
slow light, superluminal light propagation, have recently been demonstrated in
diverse physical implementations. These phenomena are challenging to realize in
practical systems because they require quantum coherence as well as careful
preparation and control of prescribed quantum states. Here we present a unified
approach to engineering optical materials that exhibit these phenomena by using
mixtures of active and passive optical materials at frequencies near their
resonances. Our approach does not depend on quantum coherence and can realize
large and small (much less than 1) indices of refraction and negative
permittivity ($\epsilon<0$), normal and anomalous dispersion, all while
maintaining transparency."
Karl Berggren,arXiv:physics/0611260,https://arxiv.org/abs/physics/0611260,"Abstract:  We investigate the source of large variations in the observed detection
effiiencies of superconducting nanowire single-photon detectors between many
nominally identical devices. Through both electrical and optical measurements,
we infer that these variations arise from ""constrictions:"" highly localized
regions of the nanowires where the effective cross-sectional area for
superconducting current is reduced. These constrictions limit the DC bias
current density to well below its critical value over the remainder of the
wire, and thus prevent the detection efficiency from reaching the high values
that occur in these devices only when they are biased near the critical current
density."
Karl Berggren,arXiv:cond-mat/0609561,https://arxiv.org/abs/cond-mat/0609561,"Abstract:  A nonlinear resonant circuit comprising a SQUID magnetometer and a parallel
capacitor is studied as a readout scheme for a persistent-current (PC) qubit.
The flux state of the qubit is detected as a change in the Josephson inductance
of the SQUID magnetometer, which in turn mediates a shift in the resonance
frequency of the readout circuit. The nonlinearity and resulting hysteresis in
the resonant behavior are characterized as a function of the power of both the
input drive and the associated resonance peak response. Numerical simulations
based on a phenomenological circuit model are presented which display the
features of the observed nonlinearity."
Karl Berggren,arXiv:cond-mat/0512691,https://arxiv.org/abs/cond-mat/0512691,"Abstract:  We demonstrate Mach-Zehnder-type interferometry in a superconducting flux
qubit. The qubit is a tunable artificial atom, whose ground and excited states
exhibit an avoided crossing. Strongly driving the qubit with harmonic
excitation sweeps it through the avoided crossing two times per period. As the
induced Landau-Zener transitions act as coherent beamsplitters, the accumulated
phase between transitions, which varies with microwave amplitude, results in
quantum interference fringes for n=1...20 photon transitions. The
generalization of optical Mach-Zehnder interferometry, performed in qubit phase
space, provides an alternative means to manipulate and characterize the qubit
in the strongly-driven regime."
Karl Berggren,arXiv:physics/0510238,https://arxiv.org/abs/physics/0510238,"Abstract:  We investigate the recovery of superconducting NbN-nanowire photon counters
after detection of an optical pulse at a wavelength of 1550 nm, and present a
model that quantitatively accounts for our observations. The reset time is
found to be limited by the large kinetic inductance of these nanowires, which
forces a tradeoff between counting rate and either detection efficiency or
active area. Devices of usable size and high detection efficiency are found to
have reset times orders of magnitude longer than their intrinsic photoresponse
time."
Karl Berggren,arXiv:physics/0509228,https://arxiv.org/abs/physics/0509228,"Abstract:  Quantum optical techniques may yield immersion fluids with high indices of
refraction without absorption. We describe one such technique in which a probe
field experiences a large index of refraction with amplification rather than
absorption, and examine its practicality for an immersion lithography
application. Enhanced index can be observed in a three-level system with a
tunable, near-resonant, coherent probe and incoherent pump field that inverts
population of the probe transition. This observation contradicts the common
belief that large indices of refraction are impossible without absorption,
however it is well in accord with existing electromagnetic theory and practice.
Calculations show that a refractive index >> 2 is possible with practical
experimental parameters. A scheme with an incoherent mixture of pumped and
unpumped atoms is also examined, and is seen to have a lower refractive index
(~2) accompanied by neither gain nor loss."
Karl Berggren,arXiv:cond-mat/0501283,https://arxiv.org/abs/cond-mat/0501283,"Abstract:  We have implemented a resonant circuit that uses a SQUID as a flux-sensitive
Josephson inductor for qubit readout. In contrast to the conventional switching
current measurement that generates undesired quasi-particles when the SQUID
switches to the voltage state, our approach keeps the readout SQUID biased
along the supercurrent branch during the measurement. By incorporating the
SQUID inductor in a high-Q resonant circuit, we can distinguish the two flux
states of a niobium persistent-current (PC) qubit by observing a shift in the
resonant frequency of both the magnitude and the phase spectra. The readout
circuit was also characterized in the nonlinear regime to investigate its
potential use as a nonlinear amplifier."
Karl Berggren,arXiv:cond-mat/0311289,https://arxiv.org/abs/cond-mat/0311289,"Abstract:  We measured the intrawell energy relaxation time \tau_{d} between macroscopic
quantum levels in the double well potential of a Nb persistent-current qubit.
Interwell population transitions were generated by irradiating the qubit with
microwaves. Zero population in the initial well was then observed due to a
multi-level decay process in which the initial population relaxed to the lower
energy levels during transitions. The qubit's decoherence time, determined from
\tau_{d}, is longer than 20 microseconds, holding the promise of building a
quantum computer with Nb-based superconducting qubits."
Karl Berggren,arXiv:quant-ph/0310157,https://arxiv.org/abs/quant-ph/0310157,"Abstract:  A numerical method for solving Schrodinger's equation based upon a
Baker-Campbell-Hausdorff (BCH) expansion of the time evolution operator is
presented herein. The technique manifestly preserves wavefunction norm, and it
can be applied to problems in any number of spatial dimensions. We also
identify a particular dimensionless ratio of potential to kinetic energies as a
key coupling constant. This coupling establishes characteristic length and time
scales for a large class of low energy quantum states, and it guides the choice
of step sizes in numerical work. Using the BCH method in conjunction with an
imaginary time rotation, we compute low energy eigenstates for several quantum
systems coupled to non-trivial background potentials. The approach is
subsequently applied to the study of 1D propagating wave packets and 2D bound
state time development. Failures of classical expectations uncovered by
simulations of these simple systems help develop quantum intuition.
Finally, we investigate the response of a Superconducting Quantum
Interference Device (SQUID) to a time dependent potential. We discuss how to
engineer the potential's energy and time scales so that the SQUID acts as a
quantum NOT gate. The notional simulation we present for this gate provides
useful insight into the design of one candidate building block for a quantum
computer."
Karl Berggren,arXiv:nlin/0111010,https://arxiv.org/abs/nlin/0111010,"Abstract:  The probability current statistics of two-dimensional open chaotic ballistic
billiards is studied both analytically and numerically. Assuming that the real
and imaginary parts of the scattering wave function are both random Gaussian
fields, we find a universal distribution function for the probability current.
In by-passing we recover previous analytic forms for wave function statistics.
The expressions bridge the entire region from GOE to GUE type statistics. Our
analytic expressions are verified numerically by explicit quantum-mechanical
calculations of transport through a Bunimovich billiard."
Dimitri Bertsekas,arXiv:1804.04577,https://arxiv.org/abs/1804.04577,"Abstract:  In this paper we discuss policy iteration methods for approximate solution of
a finite-state discounted Markov decision problem, with a focus on
feature-based aggregation methods and their connection with deep reinforcement
learning schemes. We introduce features of the states of the original problem,
and we formulate a smaller ""aggregate"" Markov decision problem, whose states
relate to the features. We discuss properties and possible implementations of
this type of aggregation, including a new approach to approximate policy
iteration. In this approach the policy improvement operation combines
feature-based aggregation with feature construction using deep neural networks
or other calculations. We argue that the cost function of a policy may be
approximated much more accurately by the nonlinear function of the features
provided by aggregation, than by the linear function of the features provided
by neural network-based reinforcement learning, thereby potentially leading to
more effective policy improvement."
Dimitri Bertsekas,arXiv:1712.06659,https://arxiv.org/abs/1712.06659,"Abstract:  We consider discrete-time infinite horizon deterministic optimal control
problems with nonnegative cost per stage, and a destination that is cost-free
and absorbing. The classical linear-quadratic regulator problem is a special
case. Our assumptions are very general, and allow the possibility that the
optimal policy may not be stabilizing the system, e.g., may not reach the
destination either asymptotically or in a finite number of steps. We introduce
a new unifying notion of stable feedback policy, based on perturbation of the
cost per stage, which in addition to implying convergence of the generated
states to the destination, quantifies the speed of convergence. We consider the
properties of two distinct cost functions: $\jstar$, the overall optimal, and
$\hat J$, the restricted optimal over just the stable policies. Different
classes of stable policies (with different speeds of convergence) may yield
different values of $\hat J$. We show that for any class of stable policies,
$\hat J$ is a solution of Bellman's equation, and we characterize the smallest
and the largest solutions: they are $\jstar$, and $J^+$, the restricted optimal
cost function over the class of (finitely) terminating policies. We also
characterize the regions of convergence of various modified versions of value
and policy iteration algorithms, as substitutes for the standard algorithms,
which may not work in general."
Dimitri Bertsekas,arXiv:1711.10129,https://arxiv.org/abs/1711.10129,"Abstract:  We consider stochastic shortest path problems with infinite state and control
spaces, a nonnegative cost per stage, and a termination state. We extend the
notion of a proper policy, a policy that terminates within a finite expected
number of steps, from the context of finite state space to the context of
infinite state space. We consider the optimal cost function $\jstar$, and the
optimal cost function $\hat J$ over just the proper policies. We show that
$\jstar$ and $\hat J$ are the smallest and largest solutions of Bellman's
equation, respectively, within a suitable class of Lyapounov-like functions. If
the cost per stage is bounded, these functions are those that are bounded over
the effective domain of $\hat J$. The standard value iteration algorithm may be
attracted to either $\jstar$ or $\hat J$, depending on the initial condition.
In the favorable case where $\jstar=\hat J$, strong analytical and algorithmic
results are obtained."
